2024-07-21 18:36:11.483 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '1'
2024-07-21 19:07:17.947 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Canadian_football', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/JoffreyReynolds.jpg/150px-JoffreyReynolds.jpg' WHERE ID = 256
2024-07-21 19:07:21.909 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '257'
2024-07-21 19:07:24.526 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Brazil'WHERE ID = 257
2024-07-21 19:07:29.182 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Australian_rules_football', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Archie_Smith.jpg/120px-Archie_Smith.jpg' WHERE ID = 258
2024-07-21 19:07:33.455 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '259'
2024-07-21 19:07:36.738 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Nigeria'WHERE ID = 259
2024-07-21 19:07:40.165 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '260'
2024-07-21 19:07:43.343 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Albania'WHERE ID = 260
2024-07-21 19:07:47.456 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '261'
2024-07-21 19:07:51.017 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Colombia'WHERE ID = 261
2024-07-21 19:07:54.007 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '262'
2024-07-21 19:07:58.217 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Mexico'WHERE ID = 262
2024-07-21 19:08:02.395 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Alianza_F.C._(Panama)', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Alianza_FC.jpg/90px-Alianza_FC.jpg' WHERE ID = 263
2024-07-21 19:08:07.746 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Club_Universidad_de_Chile', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Emblema_del_Club_Universidad_de_Chile.png/120px-Emblema_del_Club_Universidad_de_Chile.png' WHERE ID = 264
2024-07-21 19:08:12.259 | ERROR    | Search:search_team:line:141 | Lack of team_image_url for ID: '265'
2024-07-21 19:08:17.083 | INFO     | Search:search_team:line:154 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Spain'WHERE ID = 265
2024-07-21 19:08:21.093 | INFO     | Search:search_team:line:137 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Danish_Football_Association', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Dansk_boldspil_union_logo.svg/90px-Dansk_boldspil_union_logo.svg.png' WHERE ID = 266
2024-07-24 11:09:23.876 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Inter_Milan', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/FC_Internazionale_Milano_2021.svg/90px-FC_Internazionale_Milano_2021.svg.png' WHERE ID = 2
2024-07-24 11:09:26.647 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Juventus_FC', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Juventus_FC_-_pictogram_black_%28Italy%2C_2017%29.svg/150px-Juventus_FC_-_pictogram_black_%28Italy%2C_2017%29.svg.png' WHERE ID = 3
2024-07-24 11:09:32.253 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '5'
2024-07-24 11:09:36.762 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:09:36.762 | ERROR    | Search:search_team:line:159 | Error ID: '5'
2024-07-24 11:09:40.052 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/SSC_Napoli', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/SSC_Napoli_2024_%28deep_blue_navy%29.svg/90px-SSC_Napoli_2024_%28deep_blue_navy%29.svg.png' WHERE ID = 10
2024-07-24 11:09:46.464 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Torino_FC', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Torino_through_the_ages.jpg/250px-Torino_through_the_ages.jpg' WHERE ID = 17
2024-07-24 11:09:50.304 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '21'
2024-07-24 11:09:54.300 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:09:54.300 | ERROR    | Search:search_team:line:159 | Error ID: '21'
2024-07-24 11:09:57.157 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '23'
2024-07-24 11:10:01.843 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:01.844 | ERROR    | Search:search_team:line:159 | Error ID: '23'
2024-07-24 11:10:05.213 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '24'
2024-07-24 11:10:09.964 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:09.964 | ERROR    | Search:search_team:line:159 | Error ID: '24'
2024-07-24 11:10:13.471 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '25'
2024-07-24 11:10:17.998 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:17.998 | ERROR    | Search:search_team:line:159 | Error ID: '25'
2024-07-24 11:10:20.711 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '26'
2024-07-24 11:10:24.421 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:24.421 | ERROR    | Search:search_team:line:159 | Error ID: '26'
2024-07-24 11:10:28.872 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '27'
2024-07-24 11:10:33.151 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:33.152 | ERROR    | Search:search_team:line:159 | Error ID: '27'
2024-07-24 11:10:37.736 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '28'
2024-07-24 11:10:42.355 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:42.356 | ERROR    | Search:search_team:line:159 | Error ID: '28'
2024-07-24 11:10:45.999 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '29'
2024-07-24 11:10:50.376 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:50.377 | ERROR    | Search:search_team:line:159 | Error ID: '29'
2024-07-24 11:10:53.513 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '30'
2024-07-24 11:10:58.890 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:10:58.890 | ERROR    | Search:search_team:line:159 | Error ID: '30'
2024-07-24 11:11:04.543 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '34'
2024-07-24 11:11:08.094 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:11:08.094 | ERROR    | Search:search_team:line:159 | Error ID: '34'
2024-07-24 11:11:11.746 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '35'
2024-07-24 11:11:19.852 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:11:19.853 | ERROR    | Search:search_team:line:159 | Error ID: '35'
2024-07-24 11:11:24.189 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '37'
2024-07-24 11:11:28.292 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:11:28.293 | ERROR    | Search:search_team:line:159 | Error ID: '37'
2024-07-24 11:11:32.011 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '39'
2024-07-24 11:11:35.937 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:11:35.938 | ERROR    | Search:search_team:line:159 | Error ID: '39'
2024-07-24 11:11:38.553 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '46'
2024-07-24 11:11:45.454 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:11:45.454 | ERROR    | Search:search_team:line:159 | Error ID: '46'
2024-07-24 11:11:48.526 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '49'
2024-07-24 11:11:53.088 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:11:53.088 | ERROR    | Search:search_team:line:159 | Error ID: '49'
2024-07-24 11:12:05.735 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Barcelona', team_image_url = 'https://upload.wikimedia.org/wikipedia/en/thumb/4/47/FC_Barcelona_%28crest%29.svg/120px-FC_Barcelona_%28crest%29.svg.png' WHERE ID = 59
2024-07-24 11:12:15.218 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '67'
2024-07-24 11:12:19.623 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:12:19.623 | ERROR    | Search:search_team:line:159 | Error ID: '67'
2024-07-24 11:12:26.468 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '73'
2024-07-24 11:12:32.305 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:12:32.306 | ERROR    | Search:search_team:line:159 | Error ID: '73'
2024-07-24 11:12:36.047 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Celtic_F.C.', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/CelticFC_League_Performance.svg/300px-CelticFC_League_Performance.svg.png' WHERE ID = 78
2024-07-24 11:12:48.868 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '89'
2024-07-24 11:12:56.073 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:12:56.074 | ERROR    | Search:search_team:line:159 | Error ID: '89'
2024-07-24 11:13:29.101 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '129'
2024-07-24 11:13:33.163 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:13:33.163 | ERROR    | Search:search_team:line:159 | Error ID: '129'
2024-07-24 11:13:54.136 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Venezia_FC', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Venezia_FC_-_logo_%28Italy%2C_2022-%29.svg/120px-Venezia_FC_-_logo_%28Italy%2C_2022-%29.svg.png' WHERE ID = 151
2024-07-24 11:13:57.351 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Fulham_F.C.', team_image_url = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Fulham_FC_%28shield%29.svg/120px-Fulham_FC_%28shield%29.svg.png' WHERE ID = 152
2024-07-24 11:14:00.659 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '157'
2024-07-24 11:14:03.832 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:14:03.832 | ERROR    | Search:search_team:line:159 | Error ID: '157'
2024-07-24 11:14:14.159 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FC_Zenit_Saint_Petersburg', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/FC_Zenit_2_star_2023_logo.png/150px-FC_Zenit_2_star_2023_logo.png' WHERE ID = 162
2024-07-24 11:14:50.912 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/K.R.C._Genk', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/KRC_Genk_Logo_2016.svg/120px-KRC_Genk_Logo_2016.svg.png' WHERE ID = 196
2024-07-24 11:14:53.426 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/FK_Partizan', team_image_url = 'https://upload.wikimedia.org/wikipedia/en/thumb/e/ed/FK_Partizan.svg/150px-FK_Partizan.svg.png' WHERE ID = 200
2024-07-24 11:15:28.283 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '218'
2024-07-24 11:15:35.227 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:15:35.228 | ERROR    | Search:search_team:line:159 | Error ID: '218'
2024-07-24 11:15:41.368 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '228'
2024-07-24 11:15:45.479 | INFO     | Search:search_team:line:155 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/List_of_football_clubs_in_Tunisia'WHERE ID = 228
2024-07-24 11:15:48.770 | ERROR    | Search:search_team:line:142 | Lack of team_image_url for ID: '230'
2024-07-24 11:15:55.058 | ERROR    | Search:search_team:line:158 | Error Occured: 'NoneType' object has no attribute 'find'
2024-07-24 11:15:55.058 | ERROR    | Search:search_team:line:159 | Error ID: '230'
2024-07-24 11:15:58.032 | INFO     | Search:search_team:line:138 | UPDATE team SET team_url = 'https://wikipedia.org/wiki/Bosnia_and_Herzegovina', team_image_url = 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Flag_of_Bosnia_and_Herzegovina.svg/180px-Flag_of_Bosnia_and_Herzegovina.svg.png' WHERE ID = 235
